t q1 q2 q3 q4 q5 
22.3000000000 0.0021971253 0.0062706394 0.0100101927 0.0211392241 0.0305448544 
22.3100000000 0.0022024966 0.0062946107 0.0100383828 0.0212149480 0.0305719004 
22.3200000000 0.0022219020 0.0063250825 0.0100847082 0.0213196989 0.0306065982 
22.3300000000 0.0022275387 0.0063271288 0.0101381824 0.0214792623 0.0307236959 
22.3400000000 0.0022475484 0.0063403081 0.0101452362 0.0216242550 0.0308498837 
22.3500000000 0.0022531317 0.0063609566 0.0101507392 0.0217711146 0.0309709891 
22.3600000000 0.0022739502 0.0063933524 0.0101706960 0.0217419874 0.0311014469 
22.3700000000 0.0022780057 0.0063984642 0.0102001481 0.0217369416 0.0312417603 
22.3800000000 0.0022975736 0.0064127478 0.0102478336 0.0217451820 0.0314196288 
22.3900000000 0.0023031226 0.0064333763 0.0103103787 0.0217819230 0.0315436412 
22.4000000000 0.0023240718 0.0064674398 0.0103132845 0.0218404309 0.0317046965 
22.4100000000 0.0023293565 0.0064713567 0.0103344443 0.0219114988 0.0318782235 
22.4200000000 0.0023509096 0.0064829951 0.0103654807 0.0219824368 0.0321132089 
22.4300000000 0.0023549963 0.0065094085 0.0103924283 0.0220380050 0.0322946805 
22.4400000000 0.0023757044 0.0065431743 0.0104379409 0.0221310875 0.0322630239 
22.4500000000 0.0023761403 0.0065428843 0.0104946648 0.0222248451 0.0322693480 
22.4600000000 0.0023927381 0.0065558034 0.0104895718 0.0223316726 0.0322867194 
22.4700000000 0.0023925225 0.0065823264 0.0105065747 0.0224246552 0.0322767147 
22.4800000000 0.0024085083 0.0066177704 0.0105336983 0.0224335367 0.0323232337 
22.4900000000 0.0024110355 0.0066185931 0.0105681859 0.0224427260 0.0323793678 
22.5000000000 0.0024290316 0.0066293636 0.0106217936 0.0224384307 0.0324888976 
22.5100000000 0.0024282429 0.0066536398 0.0106845780 0.0224813614 0.0326090635 
22.5200000000 0.0024434721 0.0066869648 0.0106779969 0.0225244333 0.0327031715 
22.5300000000 0.0024430602 0.0066919669 0.0106857241 0.0225677601 0.0328077704 
22.5400000000 0.0024586983 0.0067055241 0.0107091458 0.0226330066 0.0329467583 
22.5500000000 0.0024570490 0.0067281142 0.0107430852 0.0227096154 0.0330979237 
22.5600000000 0.0024718160 0.0067613598 0.0107850969 0.0227872398 0.0332004255 
22.5700000000 0.0024701604 0.0067643934 0.0108387291 0.0228532195 0.0333376606 
22.5800000000 0.0024844951 0.0067778885 0.0108360011 0.0229819075 0.0335071221 
22.5900000000 0.0024830060 0.0068003308 0.0108521366 0.0231145832 0.0337145685 
22.6000000000 0.0024979084 0.0068379278 0.0108760749 0.0231199852 0.0338742000 
22.6100000000 0.0024970435 0.0068426515 0.0109107714 0.0231496474 0.0338569127 
22.6200000000 0.0025114862 0.0068581933 0.0109567892 0.0231800501 0.0338531322 
22.6300000000 0.0025106531 0.0068818641 0.0110156253 0.0232112498 0.0338839868 
22.6400000000 0.0025262039 0.0069172037 0.0110168451 0.0232433486 0.0339261342 
22.6500000000 0.0025248854 0.0069195690 0.0110186831 0.0232984206 0.0339223599 
22.6600000000 0.0025399664 0.0069331277 0.0110391525 0.0233637312 0.0339509842 
22.6700000000 0.0025411993 0.0069563556 0.0110710448 0.0234305022 0.0339901304 
22.6800000000 0.0025575961 0.0069915190 0.0111143649 0.0235323422 0.0340770859 
22.6900000000 0.0025624407 0.0069977447 0.0111673494 0.0236263538 0.0341615659 
22.7000000000 0.0025647620 0.0070154910 0.0111664286 0.0237231539 0.0342774049 
22.7100000000 0.0025796380 0.0070434512 0.0111797407 0.0238581336 0.0344050620 
22.7200000000 0.0025807847 0.0070773951 0.0112016940 0.0238722790 0.0345662649 
22.7300000000 0.0025974219 0.0070798726 0.0112348573 0.0238781362 0.0346456262 
22.7400000000 0.0026005033 0.0070926646 0.0112803146 0.0238860505 0.0347362428 
22.7500000000 0.0026183536 0.0071174511 0.0113386686 0.0239280778 0.0348590700 
22.7600000000 0.0026209748 0.0071534203 0.0113391663 0.0239719303 0.0349950465 
22.7700000000 0.0026389960 0.0071581072 0.0113541034 0.0240077896 0.0351657461 
22.7800000000 0.0026435558 0.0071750569 0.0113783115 0.0240767529 0.0352959589 
22.7900000000 0.0026621817 0.0072017418 0.0114120056 0.0241562696 0.0352928817 
22.8000000000 0.0026650633 0.0072418612 0.0114580534 0.0242389883 0.0353035396 
22.8100000000 0.0026812303 0.0072435392 0.0115180219 0.0243475375 0.0353460014 
22.8200000000 0.0026822355 0.0072527047 0.0115101461 0.0244609938 0.0353496432 
22.8300000000 0.0026966435 0.0072733386 0.0115125546 0.0245796003 0.0354207822 
22.8400000000 0.0026981967 0.0073057635 0.0115271269 0.0247036550 0.0355026017 
22.8500000000 0.0027136448 0.0073074031 0.0115533463 0.0247237573 0.0355953625 
22.8600000000 0.0027139219 0.0073179645 0.0115896310 0.0247372163 0.0357190252 
22.8700000000 0.0027278782 0.0073402013 0.0116391199 0.0247613352 0.0357692634 
22.8800000000 0.0027265685 0.0073745816 0.0116413765 0.0248204290 0.0358489740 
22.8900000000 0.0027389308 0.0073791957 0.0116538131 0.0248828614 0.0359403665 
22.9000000000 0.0027387627 0.0073868342 0.0116784062 0.0249393449 0.0360622286 
22.9100000000 0.0027522742 0.0074061399 0.0117151735 0.0250310359 0.0361486718 
22.9200000000 0.0027535754 0.0074378711 0.0117578348 0.0251274819 0.0362804517 
22.9300000000 0.0027673826 0.0074382529 0.0118126014 0.0252043870 0.0364272591 
22.9400000000 0.0027698001 0.0074516339 0.0118191445 0.0252856417 0.0366088128 
22.9500000000 0.0027852448 0.0074761579 0.0118386699 0.0253951326 0.0368093335 
22.9600000000 0.0027857517 0.0075108309 0.0118520299 0.0255107775 0.0368130108 
22.9700000000 0.0027825860 0.0075143869 0.0118762311 0.0255069793 0.0368308237 
22.9800000000 0.0027922075 0.0075262909 0.0119152095 0.0255401202 0.0368613704 
22.9900000000 0.0027897122 0.0075498077 0.0119664910 0.0255683027 0.0369221142 
23.0000000000 0.0028010162 0.0075837397 0.0119634140 0.0256004942 0.0369480306 
23.0100000000 0.0027995364 0.0075837717 0.0119716614 0.0256367669 0.0370031647 
23.0200000000 0.0028092607 0.0075974827 0.0119924182 0.0257073481 0.0370700676 
23.0300000000 0.0028071550 0.0076144404 0.0120262323 0.0257828882 0.0371659720 
23.0400000000 0.0028174053 0.0076454745 0.0120648549 0.0258547439 0.0372296387 
23.0500000000 0.0028170968 0.0076458854 0.0121161136 0.0259394525 0.0373220037 
23.0600000000 0.0028280749 0.0076592320 0.0121142054 0.0260299966 0.0374278314 
23.0700000000 0.0028248942 0.0076828382 0.0121184721 0.0261267845 0.0375645224 
23.0800000000 0.0028328585 0.0077105931 0.0121357530 0.0262302956 0.0376827940 
23.0900000000 0.0028285454 0.0077106022 0.0121644223 0.0262370542 0.0377854039 
23.1000000000 0.0028350530 0.0077245938 0.0121981734 0.0262490454 0.0379035043 
23.1100000000 0.0028321802 0.0077483434 0.0122461929 0.0262727426 0.0380540328 
23.1200000000 0.0028288897 0.0077825934 0.0122544520 0.0263307713 0.0382240907 
23.1300000000 0.0028338474 0.0077813204 0.0122693557 0.0263943149 0.0383798528 
23.1400000000 0.0028326403 0.0077943183 0.0122871531 0.0264336840 0.0384000634 
23.1500000000 0.0028402556 0.0078172723 0.0123168494 0.0264782668 0.0384518559 
23.1600000000 0.0028406498 0.0078461145 0.0123538562 0.0265566472 0.0385194700 
23.1700000000 0.0028491233 0.0078472816 0.0124043246 0.0266416797 0.0385551421 
23.1800000000 0.0028513459 0.0078583005 0.0124106403 0.0267339177 0.0386207024 
23.1900000000 0.0028627216 0.0078793615 0.0124293814 0.0268254574 0.0387013361 
23.2000000000 0.0028662670 0.0079064785 0.0124553581 0.0269322811 0.0387777312 
23.2100000000 0.0028786503 0.0079086916 0.0124864508 0.0269297091 0.0388242374 
23.2200000000 0.0028822262 0.0079244042 0.0125240807 0.0269338861 0.0388998577 
23.2300000000 0.0028949147 0.0079460958 0.0125775794 0.0269719274 0.0389905283 
23.2400000000 0.0028987205 0.0079786783 0.0125818583 0.0270080966 0.0391115320 
23.2500000000 0.0029111458 0.0079808569 0.0126008960 0.0270501405 0.0392048814 
23.2600000000 0.0029158421 0.0079891837 0.0126173315 0.0270981498 0.0393291633 
23.2700000000 0.0029296361 0.0080079794 0.0126468194 0.0271790699 0.0394717373 
23.2800000000 0.0029352644 0.0080333573 0.0126848578 0.0272473618 0.0396494741 
23.2900000000 0.0029507336 0.0080367060 0.0127376276 0.0273154695 0.0397653211 
23.3000000000 0.0029553328 0.0080495948 0.0127458049 0.0273908355 0.0399152590 
23.3100000000 0.0029692954 0.0080689313 0.0127519338 0.0275020131 0.0399253398 
23.3200000000 0.0029723053 0.0080995860 0.0127730317 0.0276020421 0.0399672243 
23.3300000000 0.0029851430 0.0081029991 0.0128011147 0.0276068563 0.0399805612 
23.3400000000 0.0029866128 0.0081141199 0.0128432523 0.0276121553 0.0400242771 
23.3500000000 0.0029968568 0.0081319654 0.0128864629 0.0276507093 0.0400834506 
23.3600000000 0.0029987234 0.0081612818 0.0128853282 0.0276959025 0.0401721186 
23.3700000000 0.0030106868 0.0081622128 0.0128996746 0.0277478770 0.0402345997 
23.3800000000 0.0030118438 0.0081741595 0.0129212286 0.0277874001 0.0403125430 
23.3900000000 0.0030230236 0.0081899995 0.0129480132 0.0278278086 0.0403886576 
23.4000000000 0.0030223629 0.0082173176 0.0129842038 0.0279005812 0.0404393630 
23.4100000000 0.0030319100 0.0082211056 0.0130289362 0.0279816506 0.0405184349 
23.4200000000 0.0030320335 0.0082322562 0.0130252844 0.0280517201 0.0406138061 
23.4300000000 0.0030405522 0.0082497157 0.0130355230 0.0281301984 0.0407395593 
23.4400000000 0.0030399498 0.0082790230 0.0130547577 0.0282394759 0.0408426414 
23.4500000000 0.0030481767 0.0082824763 0.0130876529 0.0283605760 0.0409771838 
23.4600000000 0.0030484726 0.0082933214 0.0131206828 0.0283670044 0.0411000722 
23.4700000000 0.0030570919 0.0083126691 0.0131640678 0.0283816347 0.0412566739 
23.4800000000 0.0030569893 0.0083395070 0.0131686791 0.0284042758 0.0413912353 
23.4900000000 0.0030649840 0.0083404134 0.0131808057 0.0284551881 0.0414176131 
23.5000000000 0.0030645460 0.0083529006 0.0132007740 0.0285141057 0.0414626722 
23.5100000000 0.0030711938 0.0083702276 0.0132287541 0.0285620671 0.0414952698 
23.5200000000 0.0030721056 0.0083958352 0.0132575029 0.0286182507 0.0415147711 
23.5300000000 0.0030796293 0.0084002827 0.0133011961 0.0286831765 0.0415634079 
23.5400000000 0.0030809602 0.0084119332 0.0133038613 0.0287584746 0.0416287508 
23.5500000000 0.0030890839 0.0084287166 0.0133148264 0.0288436524 0.0416738190 
23.5600000000 0.0030903082 0.0084534204 0.0133338873 0.0289396487 0.0417349547 
23.5700000000 0.0030982834 0.0084584336 0.0133607578 0.0290475985 0.0418239425 
23.5800000000 0.0030987659 0.0084687568 0.0133965524 0.0290361999 0.0418924361 
23.5900000000 0.0031060000 0.0084860965 0.0134344382 0.0290546240 0.0419783966 
23.6000000000 0.0031068153 0.0085093034 0.0134395015 0.0290816840 0.0420642585 
23.6100000000 0.0031143425 0.0085104806 0.0134531750 0.0291172065 0.0421693647 
23.6200000000 0.0031166097 0.0085194449 0.0134692036 0.0291431383 0.0422650104 
23.6300000000 0.0031251825 0.0085376537 0.0134995033 0.0291775314 0.0423814984 
23.6400000000 0.0031282319 0.0085608714 0.0135319869 0.0292390630 0.0425301965 
23.6500000000 0.0031377590 0.0085620746 0.0135745681 0.0293101359 0.0426302348 
23.6600000000 0.0031396306 0.0085711761 0.0136204208 0.0293733698 0.0427616750 
23.6700000000 0.0031481423 0.0085859955 0.0136301852 0.0294466168 0.0427826134 
23.6800000000 0.0031502176 0.0086063559 0.0136417879 0.0295259755 0.0427911740 
23.6900000000 0.0031585363 0.0086071263 0.0136618043 0.0295978676 0.0428202927 
23.7000000000 0.0031593853 0.0086162604 0.0136850741 0.0296808015 0.0428761921 
23.7100000000 0.0031657884 0.0086307890 0.0137183456 0.0297068060 0.0428852910 
23.7200000000 0.0031666074 0.0086510246 0.0137559607 0.0297245465 0.0429200625 
23.7300000000 0.0031737141 0.0086546733 0.0137585135 0.0297433358 0.0429735397 
23.7400000000 0.0031753333 0.0086638056 0.0137634569 0.0297712231 0.0430521483 
23.7500000000 0.0031826413 0.0086789603 0.0137844819 0.0298080623 0.0431149109 
23.7600000000 0.0031836539 0.0086996650 0.0138070883 0.0298374398 0.0431972237 
23.7700000000 0.0031898807 0.0087241933 0.0138324038 0.0298758272 0.0432788983 
23.7800000000 0.0031915555 0.0087257180 0.0138692406 0.0299408684 0.0433451955 
23.7900000000 0.0031990681 0.0087356240 0.0139101897 0.0300000392 0.0434374555 
23.8000000000 0.0032011864 0.0087516025 0.0139187801 0.0300696860 0.0435524420 
23.8100000000 0.0032088439 0.0087742324 0.0139312635 0.0301509137 0.0436310680 
23.8200000000 0.0032098033 0.0087728703 0.0139467030 0.0302230939 0.0437321424 
23.8300000000 0.0032163339 0.0087800664 0.0139715562 0.0303036282 0.0438584816 
23.8400000000 0.0032170468 0.0087933044 0.0140008584 0.0302938234 0.0439716989 
23.8500000000 0.0032233775 0.0088105032 0.0140341628 0.0302947025 0.0440858173 
23.8600000000 0.0032233562 0.0088104853 0.0140382728 0.0303054647 0.0441087504 
23.8700000000 0.0032283103 0.0088164936 0.0140465441 0.0303417131 0.0441202668 
23.8800000000 0.0032291532 0.0088283281 0.0140581035 0.0303722166 0.0441538485 
23.8900000000 0.0032345242 0.0088434509 0.0140790851 0.0304117261 0.0441765439 
23.9000000000 0.0032358168 0.0088451065 0.0141044290 0.0304606860 0.0442201694 
23.9100000000 0.0032421930 0.0088494799 0.0141287208 0.0305014484 0.0442583479 
23.9200000000 0.0032429512 0.0088598517 0.0141636609 0.0305487936 0.0442862642 
23.9300000000 0.0032484398 0.0088731614 0.0141674736 0.0306060831 0.0443339913 
23.9400000000 0.0032494179 0.0088930285 0.0141745992 0.0306592741 0.0444048969 
23.9500000000 0.0032545751 0.0088951591 0.0141853595 0.0307198472 0.0444640538 
23.9600000000 0.0032552485 0.0089032373 0.0142061102 0.0307764626 0.0445223141 
23.9700000000 0.0032600875 0.0089147386 0.0142310787 0.0308443267 0.0446016488 
23.9800000000 0.0032607918 0.0089324398 0.0142606755 0.0308518671 0.0446704728 
23.9900000000 0.0032655656 0.0089347844 0.0142955236 0.0308520955 0.0447612386 
24.0000000000 0.0032665268 0.0089428920 0.0142951274 0.0308775350 0.0448189082 
24.0100000000 0.0032714182 0.0089545639 0.0142990797 0.0309119010 0.0448984238 
24.0200000000 0.0032729500 0.0089704062 0.0143128410 0.0309419819 0.0450015532 
24.0300000000 0.0032780464 0.0089914131 0.0143306909 0.0309786211 0.0450977246 
24.0400000000 0.0032789193 0.0089973204 0.0143529808 0.0310244518 0.0451928070 
24.0500000000 0.0032832929 0.0090049029 0.0143801471 0.0310667839 0.0452148714 
24.0600000000 0.0032834384 0.0090164981 0.0144125271 0.0311190264 0.0452253190 
24.0700000000 0.0032868467 0.0090351946 0.0144113921 0.0311645548 0.0452593640 
24.0800000000 0.0032870592 0.0090377100 0.0144151662 0.0312203130 0.0452826465 
24.0900000000 0.0032901784 0.0090442007 0.0144230837 0.0312874197 0.0453053473 
24.1000000000 0.0032904469 0.0090547159 0.0144352263 0.0313526895 0.0453461626 
24.1100000000 0.0032934316 0.0090675649 0.0144569802 0.0313640579 0.0453788734 
24.1200000000 0.0032936732 0.0090851892 0.0144838673 0.0313714042 0.0454306920 
24.1300000000 0.0032962032 0.0090878442 0.0144861599 0.0313880428 0.0454733479 
24.1400000000 0.0032962973 0.0090975299 0.0144928234 0.0314125391 0.0455152863 
24.1500000000 0.0032983297 0.0091097821 0.0145034762 0.0314322117 0.0455764482 
24.1600000000 0.0032987546 0.0091271567 0.0145183324 0.0314602288 0.0456310287 
24.1700000000 0.0033008363 0.0091306389 0.0145377558 0.0314848321 0.0457061730 
24.1800000000 0.0033012739 0.0091359809 0.0145583545 0.0315179378 0.0457544429 
24.1900000000 0.0033033378 0.0091460137 0.0145842154 0.0315592613 0.0458233321 
24.2000000000 0.0033040040 0.0091588616 0.0146106649 0.0315975651 0.0459127861 
24.2100000000 0.0033058976 0.0091750832 0.0146122775 0.0316453401 0.0459978918 
24.2200000000 0.0033065138 0.0091780951 0.0146186376 0.0316906738 0.0460841992 
24.2300000000 0.0033083047 0.0091838481 0.0146295871 0.0317464326 0.0461650780 
24.2400000000 0.0033088189 0.0091945422 0.0146450977 0.0318010601 0.0462713103 
24.2500000000 0.0033104814 0.0092059466 0.0146656542 0.0318137268 0.0463486544 
24.2600000000 0.0033111008 0.0092229890 0.0146879267 0.0318186328 0.0463591809 
24.2700000000 0.0033128274 0.0092255327 0.0147163293 0.0318208058 0.0463612793 
24.2800000000 0.0033132521 0.0092313355 0.0147200591 0.0318311034 0.0463858181 
24.2900000000 0.0033148128 0.0092397906 0.0147237620 0.0318387534 0.0464297677 
24.3000000000 0.0033151992 0.0092517318 0.0147322427 0.0318534644 0.0464457853 
24.3100000000 0.0033165092 0.0092697138 0.0147455247 0.0318751633 0.0464811171 
24.3200000000 0.0033168681 0.0092715717 0.0147603401 0.0318948855 0.0465096390 
24.3300000000 0.0033181012 0.0092768893 0.0147804405 0.0319217343 0.0465570635 
24.3400000000 0.0033187913 0.0092850275 0.0148015995 0.0319467058 0.0465790935 
24.3500000000 0.0033204010 0.0092966966 0.0148034134 0.0319792518 0.0466191644 
24.3600000000 0.0033207101 0.0093100646 0.0148100941 0.0320207846 0.0466534005 
24.3700000000 0.0033216284 0.0093132392 0.0148215375 0.0320624490 0.0467060619 
24.3800000000 0.0033217750 0.0093175964 0.0148302275 0.0321143262 0.0467356297 
24.3900000000 0.0033225212 0.0093255315 0.0148435381 0.0321529052 0.0467828359 
24.4000000000 0.0033225607 0.0093366968 0.0148621301 0.0321575586 0.0468493529 
24.4100000000 0.0033233758 0.0093496696 0.0148783911 0.0321602067 0.0468938139 
24.4200000000 0.0033230796 0.0093524363 0.0148822722 0.0321705624 0.0469575048 
24.4300000000 0.0033232875 0.0093566437 0.0148910624 0.0321795178 0.0470176777 
24.4400000000 0.0033228875 0.0093640106 0.0148973931 0.0321945334 0.0470999543 
24.4500000000 0.0033227943 0.0093731163 0.0149085151 0.0322157275 0.0471604649 
24.4600000000 0.0033224297 0.0093864106 0.0149246345 0.0322364493 0.0472433024 
24.4700000000 0.0033223477 0.0093882164 0.0149393840 0.0322537096 0.0473233506 
24.4800000000 0.0033218322 0.0093933462 0.0149600623 0.0322690606 0.0473296517 
24.4900000000 0.0033217431 0.0094001011 0.0149796679 0.0322915945 0.0473304140 
24.5000000000 0.0033213593 0.0094086382 0.0149858520 0.0323127534 0.0473506515 
24.5100000000 0.0033212771 0.0094192296 0.0149931973 0.0323407669 0.0473657429 
24.5200000000 0.0033206432 0.0094197494 0.0150026344 0.0323710028 0.0473809595 
24.5300000000 0.0033201920 0.0094234325 0.0150134279 0.0323978146 0.0473918985 
24.5400000000 0.0033189064 0.0094287540 0.0150266896 0.0324237955 0.0474186298 
24.5500000000 0.0033176056 0.0094359060 0.0150416068 0.0324593362 0.0474412836 
24.5600000000 0.0033168937 0.0094450088 0.0150629078 0.0324615378 0.0474792234 
24.5700000000 0.0033161902 0.0094459152 0.0150838535 0.0324698334 0.0474982475 
24.5800000000 0.0033154772 0.0094499128 0.0150913180 0.0324779592 0.0475322456 
24.5900000000 0.0033144404 0.0094556996 0.0150972323 0.0324818296 0.0475620611 
24.6000000000 0.0033135161 0.0094633151 0.0151046792 0.0324906817 0.0475939335 
24.6100000000 0.0033123662 0.0094732418 0.0151145347 0.0325011930 0.0476231453 
24.6200000000 0.0033112613 0.0094749267 0.0151260465 0.0325161348 0.0476676632 
24.6300000000 0.0033100641 0.0094784716 0.0151434147 0.0325317148 0.0477107228 
24.6400000000 0.0033087847 0.0094837387 0.0151603299 0.0325438472 0.0477375912 
24.6500000000 0.0033072812 0.0094906971 0.0151797670 0.0325562409 0.0477782673 
24.6600000000 0.0033059277 0.0095000381 0.0151843520 0.0325753633 0.0478173899 
24.6700000000 0.0033042258 0.0095034387 0.0151907680 0.0325936875 0.0478578296 
